650,4285,25
651,4285,25
652,4285,25
653,4285,20
654,4285,20
655,4000,20
656,4000,20
657,4000,20
658,3750,20
659,3529,20
660,3333,20
661,3333,20
662,3157,20
663,3157,20
664,3157,20
665,3157,20
666,3157,20
667,3157,20
668,3000,20
669,3000,20
670,3000,20
671,2857,20
672,2857,20
673,2857,20
674,2727,20
675,2727,20
676,2608,20
677,2608,20
678,2608,20
679,2608,20
680,2500,20
681,2608,20
682,2608,20
683,2608,20
684,2500,20
685,2500,20
686,2500,20
687,2500,20
688,2500,20
689,2400,20
690,2400,20
691,2400,20
692,2400,20
693,2400,20
694,2500,20
695,2307,20
696,2400,20
697,2500,20
698,2400,20
699,2400,20
700,2500,20
701,2500,20
702,2400,20
703,2500,20
704,2400,20
705,2400,20
706,2400,20
707,2400,20
708,2400,20
709,2307,20
710,2307,20
711,2307,20
712,2500,20
713,2400,20
714,2400,20
715,2400,20
716,2307,20
717,2400,20
718,2400,20
719,2400,20
720,2400,20
721,2400,20
722,2307,20
723,2307,20
724,2400,20
725,2307,20
726,2500,20
727,2307,20
728,2307,20
729,2400,20
730,2307,20
731,2400,20
732,2400,20
733,2307,20
734,2500,20
735,2400,20
736,2400,20
737,2400,20
738,2400,20
739,2307,20
740,2307,20
741,2307,20
742,2307,20
743,2400,20
744,2307,20
745,2400,20
746,2500,20
747,2307,20
748,2500,20
749,2400,20
750,2307,20
751,2400,20
752,2400,20
753,2400,25
754,2500,25
755,2500,25
756,2727,25
757,2727,25
758,2857,25
759,3000,25
760,3333,25
761,3333,25
762,3333,25
763,3529,25
764,3529,25
765,3529,25
766,3750,25
767,3529,25
768,3750,25
769,4000,25
770,4000,25
771,3750,25
772,3750,25
773,3750,25
774,3529,25
775,4000,25
776,3750,25
777,3750,25
778,4000,25
779,4000,25
780,4000,25
781,4285,25
782,4000,25
783,4285,25
784,4285,25
785,4285,25
786,4285,25
787,4285,25
788,4000,25
789,3750,25
790,4000,25
791,4285,25
792,3750,25
793,4000,25
794,3750,25
795,4000,25
796,4000,25
797,4000,25
798,4285,25
799,4285,25
800,4285,25
801,4285,25
802,4285,25
803,4285,25
804,4000,25
805,4285,25
806,4000,25
807,4000,25
808,4000,25
809,4000,25
810,4285,25
811,4285,25
812,20000,25
813,4615,25
814,4285,25
815,4285,25
816,4285,25
817,4285,25
818,4285,25
819,4285,25
820,4000,25
821,4000,25
822,4000,25
823,4285,25
824,4285,25
825,4000,25
826,4000,25
827,4000,25
828,4000,25
829,4285,25
830,4285,25
831,4285,25
832,4285,25
833,4285,25
834,4285,25
835,4285,25
836,4285,25
837,4285,25
838,4285,25
839,4000,25
840,4000,25
841,4000,25
842,4000,25
843,4000,25
844,4285,25
845,4285,25
846,4285,25
847,4285,25
848,4285,25
849,4285,25
850,4285,25
851,4285,25
852,4285,25
853,4000,20
854,4000,20
855,3750,20
856,3750,20
857,3529,20
858,3750,20
859,3333,20
860,3529,20
861,3333,20
862,3333,20
863,3333,20
864,3333,20
865,3157,20
866,3157,20
867,3000,20
868,2857,20
869,2857,20
870,2727,20
871,2727,20
872,2727,20
873,2857,20
874,2857,20
875,2857,20
876,2727,20
877,2608,20
878,2727,20
879,2727,20
880,2608,20
881,2608,20
882,2500,20
883,2500,20
884,2500,20
885,2500,20
886,2400,20
887,2400,20
888,2500,20
889,2400,20
890,2500,20
891,2608,20
892,2500,20
893,2400,20
894,2500,20
895,2500,20
896,2400,20
897,2400,20
898,2400,20
899,2307,20
900,2400,20
901,2307,20
902,2307,20
903,2500,20
904,2307,20
905,2307,20
906,2500,20
907,2400,20
908,2400,20
909,2500,20
910,2400,20
911,2400,20
912,2500,20
913,2307,20
914,2400,20
915,2400,20
916,2307,20
917,2307,20
918,2307,20
919,2307,20
920,2400,20
921,2400,20
922,2307,20
923,2500,20
924,2400,20
925,2307,20
926,2400,20
927,2307,20
928,2307,20
929,2400,20
930,2400,20
931,2307,20
932,2307,20
933,2307,20
934,2400,20
935,2307,20
936,2307,20
937,2500,20
938,2307,20
939,2400,20
940,2400,20
941,2307,20
942,2500,20
943,2400,20
944,2307,20
945,2400,20
946,2307,20
947,2307,20
948,2307,20
949,2400,20
950,2307,20
951,2400,20
952,2307,20
953,2500,25
954,2500,25
955,2500,25
956,2727,25
957,2857,25
958,3000,25
959,3157,25
960,3157,25
961,3333,25
962,3333,25
963,3750,25
964,3333,25
965,3333,25
966,3529,25
967,3529,25
968,3529,25
969,3750,25
970,3529,25
971,3750,25
972,4000,25
973,4000,25
974,4000,25
975,4000,25
976,4000,25
977,4285,25
978,3750,25
979,4000,25
980,4285,25
981,4000,25
982,3750,25
983,4000,25
984,4000,25
985,4000,25
986,4000,25
987,4285,25
988,4000,25
989,4285,25
990,4285,25
991,4285,25
992,4285,25
993,4285,25
994,4285,25
995,4285,25
996,4285,25
997,4285,25
998,4000,25
999,4000,25
